#1
double AHU(8760, 5)
16124400	291.15	0	1	1
16128000	291.15	0	1	1
16131600	291.15	0	1	1
16135200	291.15	0	1	1
16138800	291.15	0	1	1
16142400	291.15	0	1	1
16146000	291.15	0	1	1
16149600	291.15	0	1	1
16153200	291.15	0	1	1
16156800	291.15	0	1	1
16160400	291.15	0	1	1
16164000	291.15	0	1	1
16167600	291.15	0	1	1
16171200	291.15	0	1	1
16174800	291.15	0	1	1
16178400	291.15	0	1	1
16182000	291.15	0	1	1
16185600	291.15	0	1	1
16189200	291.15	0	1	1
16192800	291.15	0	1	1
16196400	291.15	0	1	1
16200000	291.15	0	1	1
16203600	291.15	0	1	1
16207200	291.15	0	1	1
16210800	291.15	0	1	1
16214400	291.15	0	1	1
16218000	291.15	0	1	1
16221600	291.15	0	1	1
16225200	291.15	0	1	1
16228800	291.15	0	1	1
16232400	291.15	0	1	1
16236000	291.15	0	1	1
16239600	291.15	0	1	1
16243200	291.15	0	1	1
16246800	291.15	0	1	1
16250400	291.15	0	1	1
16254000	291.15	0	1	1
16257600	291.15	0	1	1
16261200	291.15	0	1	1
16264800	291.15	0	1	1
16268400	291.15	0	1	1
16272000	291.15	0	1	1
16275600	291.15	0	1	1
16279200	291.15	0	1	1
16282800	291.15	0	1	1
16286400	291.15	0	1	1
16290000	291.15	0	1	1
16293600	291.15	0	1	1
16297200	291.15	0	1	1
16300800	291.15	0	1	1
16304400	291.15	0	1	1
16308000	291.15	0	1	1
16311600	291.15	0	1	1
16315200	291.15	0	1	1
16318800	291.15	0	1	1
16322400	291.15	0	1	1
16326000	291.15	0	1	1
16329600	291.15	0	1	1
16333200	291.15	0	1	1
16336800	291.15	0	1	1
16340400	291.15	0	1	1
16344000	291.15	0	1	1
16347600	291.15	0	1	1
16351200	291.15	0	1	1
16354800	291.15	0	1	1
16358400	291.15	0	1	1
16362000	291.15	0	1	1
16365600	291.15	0	1	1
16369200	291.15	0	1	1
16372800	291.15	0	1	1
16376400	291.15	0	1	1
16380000	291.15	0	1	1
16383600	291.15	0	1	1
16387200	291.15	0	1	1
16390800	291.15	0	1	1
16394400	291.15	0	1	1
16398000	291.15	0	1	1
16401600	291.15	0	1	1
16405200	291.15	0	1	1
16408800	291.15	0	1	1
16412400	291.15	0	1	1
16416000	291.15	0	1	1
16419600	291.15	0	1	1
16423200	291.15	0	1	1
16426800	291.15	0	1	1
16430400	291.15	0	1	1
16434000	291.15	0	1	1
16437600	291.15	0	1	1
16441200	291.15	0	1	1
16444800	291.15	0	1	1
16448400	291.15	0	1	1
16452000	291.15	0	1	1
16455600	291.15	0	1	1
16459200	291.15	0	1	1
16462800	291.15	0	1	1
16466400	291.15	0	1	1
16470000	291.15	0	1	1
16473600	291.15	0	1	1
16477200	291.15	0	1	1
16480800	291.15	0	1	1
16484400	291.15	0	1	1
16488000	291.15	0	1	1
16491600	291.15	0	1	1
16495200	291.15	0	1	1
16498800	291.15	0	1	1
16502400	291.15	0	1	1
16506000	291.15	0	1	1
16509600	291.15	0	1	1
16513200	291.15	0	1	1
16516800	291.15	0	1	1
16520400	291.15	0	1	1
16524000	291.15	0	1	1
16527600	291.15	0	1	1
16531200	291.15	0	1	1
16534800	291.15	0	1	1
16538400	291.15	0	1	1
16542000	291.15	0	1	1
16545600	291.15	0	1	1
16549200	291.15	0	1	1
16552800	291.15	0	1	1
16556400	291.15	0	1	1
16560000	291.15	0	1	1
16563600	291.15	0	1	1
16567200	291.15	0	1	1
16570800	291.15	0	1	1
16574400	291.15	0	1	1
16578000	291.15	0	1	1
16581600	291.15	0	1	1
16585200	291.15	0	1	1
16588800	291.15	0	1	1
16592400	291.15	0	1	1
16596000	291.15	0	1	1
16599600	291.15	0	1	1
16603200	291.15	0	1	1
16606800	291.15	0	1	1
16610400	291.15	0	1	1
16614000	291.15	0	1	1
16617600	291.15	0	1	1
16621200	291.15	0	1	1
16624800	291.15	0	1	1
16628400	291.15	0	1	1
16632000	291.15	0	1	1
16635600	291.15	0	1	1
16639200	291.15	0	1	1
16642800	291.15	0	1	1
16646400	291.15	0	1	1
16650000	291.15	0	1	1
16653600	291.15	0	1	1
16657200	291.15	0	1	1
16660800	291.15	0	1	1
16664400	291.15	0	1	1
16668000	291.15	0	1	1
16671600	291.15	0	1	1
16675200	291.15	0	1	1
16678800	291.15	0	1	1
16682400	291.15	0	1	1
16686000	291.15	0	1	1
16689600	291.15	0	1	1
16693200	291.15	0	1	1
16696800	291.15	0	1	1
16700400	291.15	0	1	1
16704000	291.15	0	1	1
16707600	291.15	0	1	1
16711200	291.15	0	1	1
16714800	291.15	0	1	1
16718400	291.15	0	1	1
16722000	291.15	0	1	1
16725600	291.15	0	1	1
16729200	291.15	0	1	1
16732800	291.15	0	1	1
16736400	291.15	0	1	1
16740000	291.15	0	1	1
16743600	291.15	0	1	1
16747200	291.15	0	1	1
16750800	291.15	0	1	1
16754400	291.15	0	1	1
16758000	291.15	0	1	1
16761600	291.15	0	1	1
16765200	291.15	0	1	1
16768800	291.15	0	1	1
16772400	291.15	0	1	1
16776000	291.15	0	1	1
16779600	291.15	0	1	1
16783200	291.15	0	1	1
16786800	291.15	0	1	1
16790400	291.15	0	1	1
16794000	291.15	0	1	1
16797600	291.15	0	1	1
16801200	291.15	0	1	1
16804800	291.15	0	1	1
16808400	291.15	0	1	1
16812000	291.15	0	1	1
16815600	291.15	0	1	1
16819200	291.15	0	1	1
16822800	291.15	0	1	1
16826400	291.15	0	1	1
16830000	291.15	0	1	1
16833600	291.15	0	1	1
16837200	291.15	0	1	1
16840800	291.15	0	1	1
16844400	291.15	0	1	1
16848000	291.15	0	1	1
16851600	291.15	0	1	1
16855200	291.15	0	1	1
16858800	291.15	0	1	1
16862400	291.15	0	1	1
16866000	291.15	0	1	1
16869600	291.15	0	1	1
16873200	291.15	0	1	1
16876800	291.15	0	1	1
16880400	291.15	0	1	1
16884000	291.15	0	1	1
16887600	291.15	0	1	1
16891200	291.15	0	1	1
16894800	291.15	0	1	1
16898400	291.15	0	1	1
16902000	291.15	0	1	1
16905600	291.15	0	1	1
16909200	291.15	0	1	1
16912800	291.15	0	1	1
16916400	291.15	0	1	1
16920000	291.15	0	1	1
16923600	291.15	0	1	1
16927200	291.15	0	1	1
16930800	291.15	0	1	1
16934400	291.15	0	1	1
16938000	291.15	0	1	1
16941600	291.15	0	1	1
16945200	291.15	0	1	1
16948800	291.15	0	1	1
16952400	291.15	0	1	1
16956000	291.15	0	1	1
16959600	291.15	0	1	1
16963200	291.15	0	1	1
16966800	291.15	0	1	1
16970400	291.15	0	1	1
16974000	291.15	0	1	1
16977600	291.15	0	1	1
16981200	291.15	0	1	1
16984800	291.15	0	1	1
16988400	291.15	0	1	1
16992000	291.15	0	1	1
16995600	291.15	0	1	1
16999200	291.15	0	1	1
17002800	291.15	0	1	1
17006400	291.15	0	1	1
17010000	291.15	0	1	1
17013600	291.15	0	1	1
17017200	291.15	0	1	1
17020800	291.15	0	1	1
17024400	291.15	0	1	1
17028000	291.15	0	1	1
17031600	291.15	0	1	1
17035200	291.15	0	1	1
17038800	291.15	0	1	1
17042400	291.15	0	1	1
17046000	291.15	0	1	1
17049600	291.15	0	1	1
17053200	291.15	0	1	1
17056800	291.15	0	1	1
17060400	291.15	0	1	1
17064000	291.15	0	1	1
17067600	291.15	0	1	1
17071200	291.15	0	1	1
17074800	291.15	0	1	1
17078400	291.15	0	1	1
17082000	291.15	0	1	1
17085600	291.15	0	1	1
17089200	291.15	0	1	1
17092800	291.15	0	1	1
17096400	291.15	0	1	1
17100000	291.15	0	1	1
17103600	291.15	0	1	1
17107200	291.15	0	1	1
17110800	291.15	0	1	1
17114400	291.15	0	1	1
17118000	291.15	0	1	1
17121600	291.15	0	1	1
17125200	291.15	0	1	1
17128800	291.15	0	1	1
17132400	291.15	0	1	1
17136000	291.15	0	1	1
17139600	291.15	0	1	1
17143200	291.15	0	1	1
17146800	291.15	0	1	1
17150400	291.15	0	1	1
17154000	291.15	0	1	1
17157600	291.15	0	1	1
17161200	291.15	0	1	1
17164800	291.15	0	1	1
17168400	291.15	0	1	1
17172000	291.15	0	1	1
17175600	291.15	0	1	1
17179200	291.15	0	1	1
17182800	291.15	0	1	1
17186400	291.15	0	1	1
17190000	291.15	0	1	1
17193600	291.15	0	1	1
17197200	291.15	0	1	1
17200800	291.15	0	1	1
17204400	291.15	0	1	1
17208000	291.15	0	1	1
17211600	291.15	0	1	1
17215200	291.15	0	1	1
17218800	291.15	0	1	1
17222400	291.15	0	1	1
17226000	291.15	0	1	1
17229600	291.15	0	1	1
17233200	291.15	0	1	1
17236800	291.15	0	1	1
17240400	291.15	0	1	1
17244000	291.15	0	1	1
17247600	291.15	0	1	1
17251200	291.15	0	1	1
17254800	291.15	0	1	1
17258400	291.15	0	1	1
17262000	291.15	0	1	1
17265600	291.15	0	1	1
17269200	291.15	0	1	1
17272800	291.15	0	1	1
17276400	291.15	0	1	1
17280000	291.15	0	1	1
17283600	291.15	0	1	1
17287200	291.15	0	1	1
17290800	291.15	0	1	1
17294400	291.15	0	1	1
17298000	291.15	0	1	1
17301600	291.15	0	1	1
17305200	291.15	0	1	1
17308800	291.15	0	1	1
17312400	291.15	0	1	1
17316000	291.15	0	1	1
17319600	291.15	0	1	1
17323200	291.15	0	1	1
17326800	291.15	0	1	1
17330400	291.15	0	1	1
17334000	291.15	0	1	1
17337600	291.15	0	1	1
17341200	291.15	0	1	1
17344800	291.15	0	1	1
17348400	291.15	0	1	1
17352000	291.15	0	1	1
17355600	291.15	0	1	1
17359200	291.15	0	1	1
17362800	291.15	0	1	1
17366400	291.15	0	1	1
17370000	291.15	0	1	1
17373600	291.15	0	1	1
17377200	291.15	0	1	1
17380800	291.15	0	1	1
17384400	291.15	0	1	1
17388000	291.15	0	1	1
17391600	291.15	0	1	1
17395200	291.15	0	1	1
17398800	291.15	0	1	1
17402400	291.15	0	1	1
17406000	291.15	0	1	1
17409600	291.15	0	1	1
17413200	291.15	0	1	1
17416800	291.15	0	1	1
17420400	291.15	0	1	1
17424000	291.15	0	1	1
17427600	291.15	0	1	1
17431200	291.15	0	1	1
17434800	291.15	0	1	1
17438400	291.15	0	1	1
17442000	291.15	0	1	1
17445600	291.15	0	1	1
17449200	291.15	0	1	1
17452800	291.15	0	1	1
17456400	291.15	0	1	1
17460000	291.15	0	1	1
17463600	291.15	0	1	1
17467200	291.15	0	1	1
17470800	291.15	0	1	1
17474400	291.15	0	1	1
17478000	291.15	0	1	1
17481600	291.15	0	1	1
17485200	291.15	0	1	1
17488800	291.15	0	1	1
17492400	291.15	0	1	1
17496000	291.15	0	1	1
17499600	291.15	0	1	1
17503200	291.15	0	1	1
17506800	291.15	0	1	1
17510400	291.15	0	1	1
17514000	291.15	0	1	1
17517600	291.15	0	1	1
17521200	291.15	0	1	1
17524800	291.15	0	1	1
17528400	291.15	0	1	1
17532000	291.15	0	1	1
17535600	291.15	0	1	1
17539200	291.15	0	1	1
17542800	291.15	0	1	1
17546400	291.15	0	1	1
17550000	291.15	0	1	1
17553600	291.15	0	1	1
17557200	291.15	0	1	1
17560800	291.15	0	1	1
17564400	291.15	0	1	1
17568000	291.15	0	1	1
17571600	291.15	0	1	1
17575200	291.15	0	1	1
17578800	291.15	0	1	1
17582400	291.15	0	1	1
17586000	291.15	0	1	1
17589600	291.15	0	1	1
17593200	291.15	0	1	1
17596800	291.15	0	1	1
17600400	291.15	0	1	1
17604000	291.15	0	1	1
17607600	291.15	0	1	1
17611200	291.15	0	1	1
17614800	291.15	0	1	1
17618400	291.15	0	1	1
17622000	291.15	0	1	1
17625600	291.15	0	1	1
17629200	291.15	0	1	1
17632800	291.15	0	1	1
17636400	291.15	0	1	1
17640000	291.15	0	1	1
17643600	291.15	0	1	1
17647200	291.15	0	1	1
17650800	291.15	0	1	1
17654400	291.15	0	1	1
17658000	291.15	0	1	1
17661600	291.15	0	1	1
17665200	291.15	0	1	1
17668800	291.15	0	1	1
17672400	291.15	0	1	1
17676000	291.15	0	1	1
17679600	291.15	0	1	1
17683200	291.15	0	1	1
17686800	291.15	0	1	1
17690400	291.15	0	1	1
17694000	291.15	0	1	1
17697600	291.15	0	1	1
17701200	291.15	0	1	1
17704800	291.15	0	1	1
17708400	291.15	0	1	1
17712000	291.15	0	1	1
17715600	291.15	0	1	1
17719200	291.15	0	1	1
17722800	291.15	0	1	1
17726400	291.15	0	1	1
17730000	291.15	0	1	1
17733600	291.15	0	1	1
17737200	291.15	0	1	1
17740800	291.15	0	1	1
17744400	291.15	0	1	1
17748000	291.15	0	1	1
17751600	291.15	0	1	1
17755200	291.15	0	1	1
17758800	291.15	0	1	1
17762400	291.15	0	1	1
17766000	291.15	0	1	1
17769600	291.15	0	1	1
17773200	291.15	0	1	1
17776800	291.15	0	1	1
17780400	291.15	0	1	1
17784000	291.15	0	1	1
17787600	291.15	0	1	1
17791200	291.15	0	1	1
17794800	291.15	0	1	1
17798400	291.15	0	1	1
17802000	291.15	0	1	1
17805600	291.15	0	1	1
17809200	291.15	0	1	1
17812800	291.15	0	1	1
17816400	291.15	0	1	1
17820000	291.15	0	1	1
17823600	291.15	0	1	1
17827200	291.15	0	1	1
17830800	291.15	0	1	1
17834400	291.15	0	1	1
17838000	291.15	0	1	1
17841600	291.15	0	1	1
17845200	291.15	0	1	1
17848800	291.15	0	1	1
17852400	291.15	0	1	1
17856000	291.15	0	1	1
17859600	291.15	0	1	1
17863200	291.15	0	1	1
17866800	291.15	0	1	1
17870400	291.15	0	1	1
17874000	291.15	0	1	1
17877600	291.15	0	1	1
17881200	291.15	0	1	1
17884800	291.15	0	1	1
17888400	291.15	0	1	1
17892000	291.15	0	1	1
17895600	291.15	0	1	1
17899200	291.15	0	1	1
17902800	291.15	0	1	1
17906400	291.15	0	1	1
17910000	291.15	0	1	1
17913600	291.15	0	1	1
17917200	291.15	0	1	1
17920800	291.15	0	1	1
17924400	291.15	0	1	1
17928000	291.15	0	1	1
17931600	291.15	0	1	1
17935200	291.15	0	1	1
17938800	291.15	0	1	1
17942400	291.15	0	1	1
17946000	291.15	0	1	1
17949600	291.15	0	1	1
17953200	291.15	0	1	1
17956800	291.15	0	1	1
17960400	291.15	0	1	1
17964000	291.15	0	1	1
17967600	291.15	0	1	1
17971200	291.15	0	1	1
17974800	291.15	0	1	1
17978400	291.15	0	1	1
17982000	291.15	0	1	1
17985600	291.15	0	1	1
17989200	291.15	0	1	1
17992800	291.15	0	1	1
17996400	291.15	0	1	1
18000000	291.15	0	1	1
18003600	291.15	0	1	1
18007200	291.15	0	1	1
18010800	291.15	0	1	1
18014400	291.15	0	1	1
18018000	291.15	0	1	1
18021600	291.15	0	1	1
18025200	291.15	0	1	1
18028800	291.15	0	1	1
18032400	291.15	0	1	1
18036000	291.15	0	1	1
18039600	291.15	0	1	1
18043200	291.15	0	1	1
18046800	291.15	0	1	1
18050400	291.15	0	1	1
18054000	291.15	0	1	1
18057600	291.15	0	1	1
18061200	291.15	0	1	1
18064800	291.15	0	1	1
18068400	291.15	0	1	1
18072000	291.15	0	1	1
18075600	291.15	0	1	1
18079200	291.15	0	1	1
18082800	291.15	0	1	1
18086400	291.15	0	1	1
18090000	291.15	0	1	1
18093600	291.15	0	1	1
18097200	291.15	0	1	1
18100800	291.15	0	1	1
18104400	291.15	0	1	1
18108000	291.15	0	1	1
18111600	291.15	0	1	1
18115200	291.15	0	1	1
18118800	291.15	0	1	1
18122400	291.15	0	1	1
18126000	291.15	0	1	1
18129600	291.15	0	1	1
18133200	291.15	0	1	1
18136800	291.15	0	1	1
18140400	291.15	0	1	1
18144000	291.15	0	1	1
18147600	291.15	0	1	1
18151200	291.15	0	1	1
18154800	291.15	0	1	1
18158400	291.15	0	1	1
18162000	291.15	0	1	1
18165600	291.15	0	1	1
18169200	291.15	0	1	1
18172800	291.15	0	1	1
18176400	291.15	0	1	1
18180000	291.15	0	1	1
18183600	291.15	0	1	1
18187200	291.15	0	1	1
18190800	291.15	0	1	1
18194400	291.15	0	1	1
18198000	291.15	0	1	1
18201600	291.15	0	1	1
18205200	291.15	0	1	1
18208800	291.15	0	1	1
18212400	291.15	0	1	1
18216000	291.15	0	1	1
18219600	291.15	0	1	1
18223200	291.15	0	1	1
18226800	291.15	0	1	1
18230400	291.15	0	1	1
18234000	291.15	0	1	1
18237600	291.15	0	1	1
18241200	291.15	0	1	1
18244800	291.15	0	1	1
18248400	291.15	0	1	1
18252000	291.15	0	1	1
18255600	291.15	0	1	1
18259200	291.15	0	1	1
18262800	291.15	0	1	1
18266400	291.15	0	1	1
18270000	291.15	0	1	1
18273600	291.15	0	1	1
18277200	291.15	0	1	1
18280800	291.15	0	1	1
18284400	291.15	0	1	1
18288000	291.15	0	1	1
18291600	291.15	0	1	1
18295200	291.15	0	1	1
18298800	291.15	0	1	1
18302400	291.15	0	1	1
18306000	291.15	0	1	1
18309600	291.15	0	1	1
18313200	291.15	0	1	1
18316800	291.15	0	1	1
18320400	291.15	0	1	1
18324000	291.15	0	1	1
18327600	291.15	0	1	1
18331200	291.15	0	1	1
18334800	291.15	0	1	1
18338400	291.15	0	1	1
18342000	291.15	0	1	1
18345600	291.15	0	1	1
18349200	291.15	0	1	1
18352800	291.15	0	1	1
18356400	291.15	0	1	1
18360000	291.15	0	1	1
18363600	291.15	0	1	1
18367200	291.15	0	1	1
18370800	291.15	0	1	1
18374400	291.15	0	1	1
18378000	291.15	0	1	1
18381600	291.15	0	1	1
18385200	291.15	0	1	1
18388800	291.15	0	1	1
18392400	291.15	0	1	1
18396000	291.15	0	1	1
18399600	291.15	0	1	1
18403200	291.15	0	1	1
18406800	291.15	0	1	1
18410400	291.15	0	1	1
18414000	291.15	0	1	1
18417600	291.15	0	1	1
18421200	291.15	0	1	1
18424800	291.15	0	1	1
18428400	291.15	0	1	1
18432000	291.15	0	1	1
18435600	291.15	0	1	1
18439200	291.15	0	1	1
18442800	291.15	0	1	1
18446400	291.15	0	1	1
18450000	291.15	0	1	1
18453600	291.15	0	1	1
18457200	291.15	0	1	1
18460800	291.15	0	1	1
18464400	291.15	0	1	1
18468000	291.15	0	1	1
18471600	291.15	0	1	1
18475200	291.15	0	1	1
18478800	291.15	0	1	1
18482400	291.15	0	1	1
18486000	291.15	0	1	1
18489600	291.15	0	1	1
18493200	291.15	0	1	1
18496800	291.15	0	1	1
18500400	291.15	0	1	1
18504000	291.15	0	1	1
18507600	291.15	0	1	1
18511200	291.15	0	1	1
18514800	291.15	0	1	1
18518400	291.15	0	1	1
18522000	291.15	0	1	1
18525600	291.15	0	1	1
18529200	291.15	0	1	1
18532800	291.15	0	1	1
18536400	291.15	0	1	1
18540000	291.15	0	1	1
18543600	291.15	0	1	1
18547200	291.15	0	1	1
18550800	291.15	0	1	1
18554400	291.15	0	1	1
18558000	291.15	0	1	1
18561600	291.15	0	1	1
18565200	291.15	0	1	1
18568800	291.15	0	1	1
18572400	291.15	0	1	1
18576000	291.15	0	1	1
18579600	291.15	0	1	1
18583200	291.15	0	1	1
18586800	291.15	0	1	1
18590400	291.15	0	1	1
18594000	291.15	0	1	1
18597600	291.15	0	1	1
18601200	291.15	0	1	1
18604800	291.15	0	1	1
18608400	291.15	0	1	1
18612000	291.15	0	1	1
18615600	291.15	0	1	1
18619200	291.15	0	1	1
18622800	291.15	0	1	1
18626400	291.15	0	1	1
18630000	291.15	0	1	1
18633600	291.15	0	1	1
18637200	291.15	0	1	1
18640800	291.15	0	1	1
18644400	291.15	0	1	1
18648000	291.15	0	1	1
18651600	291.15	0	1	1
18655200	291.15	0	1	1
18658800	291.15	0	1	1
18662400	291.15	0	1	1
18666000	291.15	0	1	1
18669600	291.15	0	1	1
18673200	291.15	0	1	1
18676800	291.15	0	1	1
18680400	291.15	0	1	1
18684000	291.15	0	1	1
18687600	291.15	0	1	1
18691200	291.15	0	1	1
18694800	291.15	0	1	1
18698400	291.15	0	1	1
18702000	291.15	0	1	1
18705600	291.15	0	1	1
18709200	291.15	0	1	1
18712800	291.15	0	1	1
18716400	291.15	0	1	1
18720000	291.15	0	1	1
18723600	291.15	0	1	1
18727200	291.15	0	1	1
18730800	291.15	0	1	1
18734400	291.15	0	1	1
18738000	291.15	0	1	1
18741600	291.15	0	1	1
18745200	291.15	0	1	1
18748800	291.15	0	1	1
18752400	291.15	0	1	1
18756000	291.15	0	1	1
18759600	291.15	0	1	1
18763200	291.15	0	1	1
18766800	291.15	0	1	1
18770400	291.15	0	1	1
18774000	291.15	0	1	1
18777600	291.15	0	1	1
18781200	291.15	0	1	1
18784800	291.15	0	1	1
18788400	291.15	0	1	1
18792000	291.15	0	1	1
18795600	291.15	0	1	1
18799200	291.15	0	1	1
18802800	291.15	0	1	1
18806400	291.15	0	1	1
18810000	291.15	0	1	1
18813600	291.15	0	1	1
18817200	291.15	0	1	1
18820800	291.15	0	1	1
18824400	291.15	0	1	1
18828000	291.15	0	1	1
18831600	291.15	0	1	1
18835200	291.15	0	1	1
18838800	291.15	0	1	1
18842400	291.15	0	1	1
18846000	291.15	0	1	1
18849600	291.15	0	1	1
18853200	291.15	0	1	1
18856800	291.15	0	1	1
18860400	291.15	0	1	1
18864000	291.15	0	1	1
18867600	291.15	0	1	1
18871200	291.15	0	1	1
18874800	291.15	0	1	1
18878400	291.15	0	1	1
18882000	291.15	0	1	1
18885600	291.15	0	1	1
18889200	291.15	0	1	1
18892800	291.15	0	1	1
18896400	291.15	0	1	1
18900000	291.15	0	1	1
18903600	291.15	0	1	1
18907200	291.15	0	1	1
18910800	291.15	0	1	1
18914400	291.15	0	1	1
18918000	291.15	0	1	1
18921600	291.15	0	1	1
18925200	291.15	0	1	1
18928800	291.15	0	1	1
18932400	291.15	0	1	1
18936000	291.15	0	1	1
18939600	291.15	0	1	1
18943200	291.15	0	1	1
18946800	291.15	0	1	1
18950400	291.15	0	1	1
18954000	291.15	0	1	1
18957600	291.15	0	1	1
18961200	291.15	0	1	1
18964800	291.15	0	1	1
18968400	291.15	0	1	1
18972000	291.15	0	1	1
18975600	291.15	0	1	1
18979200	291.15	0	1	1
18982800	291.15	0	1	1
18986400	291.15	0	1	1
18990000	291.15	0	1	1
18993600	291.15	0	1	1
18997200	291.15	0	1	1
19000800	291.15	0	1	1
19004400	291.15	0	1	1
19008000	291.15	0	1	1
19011600	291.15	0	1	1
19015200	291.15	0	1	1
19018800	291.15	0	1	1
19022400	291.15	0	1	1
19026000	291.15	0	1	1
19029600	291.15	0	1	1
19033200	291.15	0	1	1
19036800	291.15	0	1	1
19040400	291.15	0	1	1
19044000	291.15	0	1	1
19047600	291.15	0	1	1
19051200	291.15	0	1	1
19054800	291.15	0	1	1
19058400	291.15	0	1	1
19062000	291.15	0	1	1
19065600	291.15	0	1	1
19069200	291.15	0	1	1
19072800	291.15	0	1	1
19076400	291.15	0	1	1
19080000	291.15	0	1	1
19083600	291.15	0	1	1
19087200	291.15	0	1	1
19090800	291.15	0	1	1
19094400	291.15	0	1	1
19098000	291.15	0	1	1
19101600	291.15	0	1	1
19105200	291.15	0	1	1
19108800	291.15	0	1	1
19112400	291.15	0	1	1
19116000	291.15	0	1	1
19119600	291.15	0	1	1
19123200	291.15	0	1	1
19126800	291.15	0	1	1
19130400	291.15	0	1	1
19134000	291.15	0	1	1
19137600	291.15	0	1	1
19141200	291.15	0	1	1
19144800	291.15	0	1	1
19148400	291.15	0	1	1
19152000	291.15	0	1	1
19155600	291.15	0	1	1
19159200	291.15	0	1	1
19162800	291.15	0	1	1
19166400	291.15	0	1	1
19170000	291.15	0	1	1
19173600	291.15	0	1	1
19177200	291.15	0	1	1
19180800	291.15	0	1	1
19184400	291.15	0	1	1
19188000	291.15	0	1	1
19191600	291.15	0	1	1
19195200	291.15	0	1	1
19198800	291.15	0	1	1
19202400	291.15	0	1	1
19206000	291.15	0	1	1
19209600	291.15	0	1	1
19213200	291.15	0	1	1
19216800	291.15	0	1	1
19220400	291.15	0	1	1
19224000	291.15	0	1	1
19227600	291.15	0	1	1
19231200	291.15	0	1	1
19234800	291.15	0	1	1
19238400	291.15	0	1	1
19242000	291.15	0	1	1
19245600	291.15	0	1	1
19249200	291.15	0	1	1
19252800	291.15	0	1	1
19256400	291.15	0	1	1
19260000	291.15	0	1	1
19263600	291.15	0	1	1
19267200	291.15	0	1	1
19270800	291.15	0	1	1
19274400	291.15	0	1	1
19278000	291.15	0	1	1
19281600	291.15	0	1	1
19285200	291.15	0	1	1
19288800	291.15	0	1	1
19292400	291.15	0	1	1
19296000	291.15	0	1	1
19299600	291.15	0	1	1
19303200	291.15	0	1	1
19306800	291.15	0	1	1
19310400	291.15	0	1	1
19314000	291.15	0	1	1
19317600	291.15	0	1	1
19321200	291.15	0	1	1
19324800	291.15	0	1	1
19328400	291.15	0	1	1
19332000	291.15	0	1	1
19335600	291.15	0	1	1
19339200	291.15	0	1	1
19342800	291.15	0	1	1
19346400	291.15	0	1	1
19350000	291.15	0	1	1
19353600	291.15	0	1	1
19357200	291.15	0	1	1
19360800	291.15	0	1	1
19364400	291.15	0	1	1
19368000	291.15	0	1	1
19371600	291.15	0	1	1
19375200	291.15	0	1	1
19378800	291.15	0	1	1
19382400	291.15	0	1	1
19386000	291.15	0	1	1
19389600	291.15	0	1	1
19393200	291.15	0	1	1
19396800	291.15	0	1	1
19400400	291.15	0	1	1
19404000	291.15	0	1	1
19407600	291.15	0	1	1
19411200	291.15	0	1	1
19414800	291.15	0	1	1
19418400	291.15	0	1	1
19422000	291.15	0	1	1
19425600	291.15	0	1	1
19429200	291.15	0	1	1
19432800	291.15	0	1	1
19436400	291.15	0	1	1
19440000	291.15	0	1	1
19443600	291.15	0	1	1
19447200	291.15	0	1	1
19450800	291.15	0	1	1
19454400	291.15	0	1	1
19458000	291.15	0	1	1
19461600	291.15	0	1	1
19465200	291.15	0	1	1
19468800	291.15	0	1	1
19472400	291.15	0	1	1
19476000	291.15	0	1	1
19479600	291.15	0	1	1
19483200	291.15	0	1	1
19486800	291.15	0	1	1
19490400	291.15	0	1	1
19494000	291.15	0	1	1
19497600	291.15	0	1	1
19501200	291.15	0	1	1
19504800	291.15	0	1	1
19508400	291.15	0	1	1
19512000	291.15	0	1	1
19515600	291.15	0	1	1
19519200	291.15	0	1	1
19522800	291.15	0	1	1
19526400	291.15	0	1	1
19530000	291.15	0	1	1
19533600	291.15	0	1	1
19537200	291.15	0	1	1
19540800	291.15	0	1	1
19544400	291.15	0	1	1
19548000	291.15	0	1	1
19551600	291.15	0	1	1
19555200	291.15	0	1	1
19558800	291.15	0	1	1
19562400	291.15	0	1	1
19566000	291.15	0	1	1
19569600	291.15	0	1	1
19573200	291.15	0	1	1
19576800	291.15	0	1	1
19580400	291.15	0	1	1
19584000	291.15	0	1	1
19587600	291.15	0	1	1
19591200	291.15	0	1	1
19594800	291.15	0	1	1
19598400	291.15	0	1	1
19602000	291.15	0	1	1
19605600	291.15	0	1	1
19609200	291.15	0	1	1
19612800	291.15	0	1	1
19616400	291.15	0	1	1
19620000	291.15	0	1	1
19623600	291.15	0	1	1
19627200	291.15	0	1	1
19630800	291.15	0	1	1
19634400	291.15	0	1	1
19638000	291.15	0	1	1
19641600	291.15	0	1	1
19645200	291.15	0	1	1
19648800	291.15	0	1	1
19652400	291.15	0	1	1
19656000	291.15	0	1	1
19659600	291.15	0	1	1
19663200	291.15	0	1	1
19666800	291.15	0	1	1
19670400	291.15	0	1	1
19674000	291.15	0	1	1
19677600	291.15	0	1	1
19681200	291.15	0	1	1
19684800	291.15	0	1	1
19688400	291.15	0	1	1
19692000	291.15	0	1	1
19695600	291.15	0	1	1
19699200	291.15	0	1	1
19702800	291.15	0	1	1
19706400	291.15	0	1	1
19710000	291.15	0	1	1
19713600	291.15	0	1	1
